Seasonal,T24Seasonal,T24Dry,T24Dew,Hour,Date,WeekDay,Month
4512,8373,65,63,6,29,5,8
2865,6883,65,63,7,29,5,8
1636,5549,66,64,8,29,5,8
946,4447,67,65,9,29,5,8
503,3396,70,65,10,29,5,8
152,2332,73,65,11,29,5,8
0,1467,76,66,12,29,5,8
24,800,78,66,13,29,5,8
19,235,80,66,14,29,5,8
175,0,81,65,15,29,5,8
326,11,80,65,16,29,5,8
410,277,79,65,17,29,5,8
538,819,77,65,18,29,5,8
824,1507,73,65,19,29,5,8
721,1620,72,66,20,29,5,8
863,1912,71,66,21,29,5,8
1970,3296,70,66,22,29,5,8
3459,5170,70,66,23,29,5,8
4904,6850,69,66,24,29,5,8
7287,4298,68,66,1,30,6,8
7882,5020,68,65,2,30,6,8
8199,5436,67,65,3,30,6,8
8317,5621,67,64,4,30,6,8
8107,5437,66,64,5,30,6,8
7240,4512,65,64,6,30,6,8
5796,2865,65,64,7,30,6,8
4493,1636,66,64,8,30,6,8
3587,946,66,64,9,30,6,8
2937,503,67,64,10,30,6,8
2320,152,67,63,11,30,6,8
1815,0,68,63,12,30,6,8
1467,24,68,63,13,30,6,8
921,19,68,62,14,30,6,8
526,175,69,62,15,30,6,8
203,326,69,61,16,30,6,8
0,410,68,61,17,30,6,8
101,538,68,61,18,30,6,8
664,824,67,60,19,30,6,8
781,721,66,60,20,30,6,8
905,863,65,60,21,30,6,8
1915,1970,64,59,22,30,6,8
3277,3459,64,59,23,30,6,8
4667,4904,64,59,24,30,6,8
4498,7287,63,59,1,31,7,8
5224,7882,63,59,2,31,7,8
5686,8199,63,58,3,31,7,8
5934,8317,63,59,4,31,7,8
5961,8107,63,59,5,31,7,8
5653,7240,62,59,6,31,7,8
5172,5796,63,59,7,31,7,8
4288,4493,63,60,8,31,7,8
3051,3587,64,60,9,31,7,8
1948,2937,67,61,10,31,7,8
1089,2320,68,62,11,31,7,8
514,1815,71,63,12,31,7,8
163,1467,75,64,13,31,7,8
108,921,77,64,14,31,7,8
105,526,79,64,15,31,7,8
112,203,81,64,16,31,7,8
83,0,81,64,17,31,7,8
53,101,82,64,18,31,7,8
178,664,80,65,19,31,7,8
0,781,77,66,20,31,7,8
92,905,75,66,21,31,7,8
838,1915,74,66,22,31,7,8
1975,3277,73,67,23,31,7,8
3219,4667,72,67,24,31,7,8
4226,4498,72,67,1,1,1,9
4957,5224,71,67,2,1,1,9
5416,5686,71,67,3,1,1,9
5724,5934,70,67,4,1,1,9
5821,5961,70,67,5,1,1,9
5735,5653,70,68,6,1,1,9
5462,5172,71,68,7,1,1,9
4814,4288,71,68,8,1,1,9
3662,3051,71,68,9,1,1,9
2538,1948,73,69,10,1,1,9
1650,1089,75,69,11,1,1,9
1076,514,76,69,12,1,1,9
693,163,78,70,13,1,1,9
524,108,78,70,14,1,1,9
371,105,78,71,15,1,1,9
254,112,78,71,16,1,1,9
56,83,78,71,17,1,1,9
0,53,78,71,18,1,1,9
170,178,77,71,19,1,1,9
25,0,75,71,20,1,1,9
107,92,74,70,21,1,1,9
901,838,74,70,22,1,1,9
2009,1975,74,70,23,1,1,9
3213,3219,73,70,24,1,1,9
5043,4226,73,70,1,2,2,9
5697,4957,72,69,2,2,2,9
6109,5416,72,69,3,2,2,9
6301,5724,71,68,4,2,2,9
6262,5821,71,68,5,2,2,9
5955,5735,70,68,6,2,2,9
5497,5462,70,67,7,2,2,9
4889,4814,70,68,8,2,2,9
3858,3662,71,68,9,2,2,9
2614,2538,72,69,10,2,2,9
1578,1650,73,69,11,2,2,9
908,1076,74,70,12,2,2,9
586,693,75,70,13,2,2,9
441,524,76,71,14,2,2,9
516,371,76,71,15,2,2,9
579,254,76,71,16,2,2,9
402,56,78,72,17,2,2,9
211,0,78,71,18,2,2,9
292,170,76,71,19,2,2,9
0,25,75,70,20,2,2,9
215,107,74,71,21,2,2,9
1401,901,73,70,22,2,2,9
2998,2009,73,70,23,2,2,9
4451,3213,72,70,24,2,2,9
6404,5043,72,70,1,3,3,9
7031,5697,72,70,2,3,3,9
7393,6109,72,70,3,3,3,9
7529,6301,71,70,4,3,3,9
7283,6262,71,70,5,3,3,9
6276,5955,71,70,6,3,3,9
4572,5497,71,70,7,3,3,9
3182,4889,71,70,8,3,3,9
2218,3858,71,69,9,3,3,9
1350,2614,71,69,10,3,3,9
594,1578,71,70,11,3,3,9
182,908,73,71,12,3,3,9
0,586,73,69,13,3,3,9
62,441,73,70,14,3,3,9
278,516,74,70,15,3,3,9
469,579,75,70,16,3,3,9
473,402,76,71,17,3,3,9
595,211,75,70,18,3,3,9
1035,292,75,70,19,3,3,9
1025,0,74,70,20,3,3,9
1393,215,73,70,21,3,3,9
2837,1401,72,70,22,3,3,9
4683,2998,72,70,23,3,3,9
6302,4451,71,70,24,3,3,9
6357,6404,71,69,1,4,4,9
7041,7031,71,69,2,4,4,9
7420,7393,70,68,3,4,4,9
7618,7529,70,67,4,4,4,9
7439,7283,68,67,5,4,4,9
6564,6276,68,67,6,4,4,9
4956,4572,68,66,7,4,4,9
3778,3182,68,66,8,4,4,9
2945,2218,70,66,9,4,4,9
2285,1350,73,65,10,4,4,9
1697,594,74,65,11,4,4,9
1292,182,75,65,12,4,4,9
964,0,76,66,13,4,4,9
607,62,76,66,14,4,4,9
330,278,75,65,15,4,4,9
150,469,74,64,16,4,4,9
0,473,73,65,17,4,4,9
139,595,74,64,18,4,4,9
665,1035,73,63,19,4,4,9
673,1025,72,62,20,4,4,9
976,1393,69,61,21,4,4,9
2270,2837,68,59,22,4,4,9
3962,4683,67,58,23,4,4,9
5532,6302,65,57,24,4,4,9
4639,6357,64,56,1,5,5,9
5266,7041,62,56,2,5,5,9
5614,7420,62,56,3,5,5,9
5759,7618,61,55,4,5,5,9
5547,7439,60,55,5,5,5,9
4619,6564,59,56,6,5,5,9
3061,4956,59,55,7,5,5,9
1839,3778,60,55,8,5,5,9
1080,2945,64,57,9,5,5,9
592,2285,68,57,10,5,5,9
262,1697,70,56,11,5,5,9
91,1292,73,55,12,5,5,9
57,964,75,54,13,5,5,9
0,607,76,54,14,5,5,9
108,330,78,53,15,5,5,9
314,150,78,53,16,5,5,9
384,0,79,53,17,5,5,9
465,139,78,53,18,5,5,9
793,665,77,54,19,5,5,9
591,673,74,54,20,5,5,9
808,976,72,55,21,5,5,9
2041,2270,69,56,22,5,5,9
3551,3962,68,57,23,5,5,9
4937,5532,67,56,24,5,5,9
4491,4639,64,57,1,6,6,9
5021,5266,62,57,2,6,6,9
5335,5614,62,57,3,6,6,9
5442,5759,63,57,4,6,6,9
5229,5547,62,57,5,6,6,9
4362,4619,63,57,6,6,6,9
2865,3061,63,57,7,6,6,9
1758,1839,64,57,8,6,6,9
1155,1080,64,57,9,6,6,9
698,592,64,58,10,6,6,9
338,262,66,59,11,6,6,9
172,91,68,56,12,6,6,9
124,57,68,53,13,6,6,9
0,0,68,51,14,6,6,9
67,108,68,51,15,6,6,9
177,314,68,46,16,6,6,9
232,384,69,44,17,6,6,9
345,465,68,44,18,6,6,9
600,793,66,44,19,6,6,9
406,591,63,45,20,6,6,9
613,808,60,45,21,6,6,9
1493,2041,59,45,22,6,6,9
2669,3551,57,46,23,6,6,9
3859,4937,56,45,24,6,6,9
4166,4491,53,43,1,7,7,9
4738,5021,53,42,2,7,7,9
5043,5335,51,41,3,7,7,9
5210,5442,51,41,4,7,7,9
5181,5229,50,40,5,7,7,9
4831,4362,49,39,6,7,7,9
4395,2865,48,39,7,7,7,9
3532,1758,49,39,8,7,7,9
2415,1155,53,41,9,7,7,9
1605,698,57,41,10,7,7,9
1121,338,60,40,11,7,7,9
879,172,62,38,12,7,7,9
783,124,64,38,13,7,7,9
770,0,63,38,14,7,7,9
746,67,65,40,15,7,7,9
699,177,66,39,16,7,7,9
601,232,68,39,17,7,7,9
490,345,67,40,18,7,7,9
419,600,66,40,19,7,7,9
0,406,63,42,20,7,7,9
209,613,59,45,21,7,7,9
948,1493,57,45,22,7,7,9
1949,2669,55,45,23,7,7,9
3004,3859,54,45,24,7,7,9
3925,4166,53,45,1,8,1,9
4442,4738,54,45,2,8,1,9
4774,5043,52,44,3,8,1,9
5059,5210,51,45,4,8,1,9
5065,5181,52,44,5,8,1,9
4897,4831,52,44,6,8,1,9
4602,4395,51,44,7,8,1,9
3923,3532,51,44,8,8,1,9
2690,2415,56,46,9,8,1,9
1648,1605,60,46,10,8,1,9
910,1121,65,48,11,8,1,9
459,879,68,48,12,8,1,9
241,783,72,48,13,8,1,9
261,770,74,47,14,8,1,9
369,746,76,48,15,8,1,9
444,699,76,49,16,8,1,9
388,601,75,49,17,8,1,9
240,490,75,50,18,8,1,9
324,419,73,51,19,8,1,9
0,0,71,52,20,8,1,9
252,209,69,52,21,8,1,9
1386,948,67,54,22,8,1,9
2691,1949,66,55,23,8,1,9
3882,3004,65,55,24,8,1,9
5658,3925,65,55,1,9,2,9
6110,4442,64,55,2,9,2,9
6333,4774,64,55,3,9,2,9
6367,5059,64,56,4,9,2,9
6082,5065,63,55,5,9,2,9
5109,4897,63,56,6,9,2,9
3453,4602,63,55,7,9,2,9
2292,3923,62,56,8,9,2,9
1710,2690,64,55,9,9,2,9
1249,1648,67,56,10,9,2,9
839,910,70,57,11,9,2,9
650,459,70,57,12,9,2,9
567,241,72,57,13,9,2,9
432,261,73,55,14,9,2,9
507,369,73,52,15,9,2,9
594,444,72,46,16,9,2,9
465,388,71,42,17,9,2,9
475,240,70,40,18,9,2,9
528,324,67,39,19,9,2,9
0,0,64,40,20,9,2,9
404,252,60,40,21,9,2,9
1590,1386,58,40,22,9,2,9
3085,2691,56,41,23,9,2,9
4404,3882,55,41,24,9,2,9
7207,5658,54,41,1,10,3,9
7653,6110,52,41,2,10,3,9
7867,6333,51,40,3,10,3,9
7900,6367,50,40,4,10,3,9
7565,6082,49,40,5,10,3,9
6529,5109,48,39,6,10,3,9
4613,3453,46,40,7,10,3,9
3320,2292,47,40,8,10,3,9
2708,1710,52,41,9,10,3,9
2204,1249,56,41,10,10,3,9
1728,839,60,40,11,10,3,9
1457,650,62,40,12,10,3,9
1375,567,64,40,13,10,3,9
1219,432,66,40,14,10,3,9
1163,507,67,42,15,10,3,9
1049,594,68,42,16,10,3,9
768,465,68,44,17,10,3,9
563,475,68,45,18,10,3,9
537,528,66,46,19,10,3,9
0,0,63,49,20,10,3,9
246,404,61,48,21,10,3,9
1410,1590,60,48,22,10,3,9
2992,3085,60,49,23,10,3,9
4426,4404,58,50,24,10,3,9
11833,7207,58,50,1,11,4,9
12395,7653,59,51,2,11,4,9
12664,7867,59,52,3,11,4,9
12804,7900,60,53,4,11,4,9
12539,7565,61,54,5,11,4,9
11458,6529,61,56,6,11,4,9
9504,4613,61,57,7,11,4,9
8014,3320,62,58,8,11,4,9
6910,2708,63,59,9,11,4,9
5692,2204,64,60,10,11,4,9
4362,1728,66,61,11,11,4,9
3162,1457,68,63,12,11,4,9
2162,1375,68,64,13,11,4,9
1227,1219,69,65,14,11,4,9
660,1163,71,66,15,11,4,9
190,1049,72,67,16,11,4,9
0,768,74,67,17,11,4,9
283,563,75,68,18,11,4,9
873,537,74,68,19,11,4,9
769,0,73,68,20,11,4,9
1534,246,72,68,21,11,4,9
3326,1410,71,68,22,11,4,9
5552,2992,71,68,23,11,4,9
7715,4426,70,67,24,11,4,9
6877,11833,69,68,1,12,5,9
7751,12395,69,68,2,12,5,9
8288,12664,70,68,3,12,5,9
8599,12804,70,68,4,12,5,9
8534,12539,70,68,5,12,5,9
7614,11458,69,68,6,12,5,9
5869,9504,70,68,7,12,5,9
4618,8014,70,68,8,12,5,9
3752,6910,72,70,9,12,5,9
2738,5692,76,71,10,12,5,9
1690,4362,80,72,11,12,5,9
908,3162,85,73,12,12,5,9
396,2162,88,73,13,12,5,9
0,1227,90,72,14,12,5,9
85,660,92,71,15,12,5,9
325,190,93,71,16,12,5,9
529,0,93,70,17,12,5,9
873,283,91,71,18,12,5,9
1297,873,88,71,19,12,5,9
1290,769,83,72,20,12,5,9
2107,1534,81,72,21,12,5,9
3615,3326,80,71,22,12,5,9
5437,5552,78,68,23,12,5,9
7175,7715,75,68,24,12,5,9
5032,6877,74,66,1,13,6,9
5766,7751,73,67,2,13,6,9
6230,8288,71,67,3,13,6,9
6384,8599,71,67,4,13,6,9
6209,8534,70,66,5,13,6,9
5277,7614,69,67,6,13,6,9
3435,5869,69,67,7,13,6,9
2251,4618,70,68,8,13,6,9
1651,3752,71,69,9,13,6,9
1105,2738,74,69,10,13,6,9
604,1690,78,70,11,13,6,9
330,908,80,71,12,13,6,9
148,396,81,71,13,13,6,9
0,0,82,71,14,13,6,9
136,85,83,70,15,13,6,9
412,325,81,69,16,13,6,9
712,529,79,69,17,13,6,9
1186,873,78,69,18,13,6,9
1826,1297,77,69,19,13,6,9
1829,1290,75,69,20,13,6,9
2428,2107,73,69,21,13,6,9
3547,3615,71,69,22,13,6,9
4917,5437,69,67,23,13,6,9
6308,7175,69,66,24,13,6,9
2903,5032,67,66,1,14,7,9
3527,5766,67,66,2,14,7,9
3913,6230,67,66,3,14,7,9
4132,6384,67,66,4,14,7,9
4149,6209,67,65,5,14,7,9
3911,5277,67,65,6,14,7,9
3445,3435,66,64,7,14,7,9
2603,2251,66,65,8,14,7,9
1542,1651,67,65,9,14,7,9
808,1105,68,64,10,14,7,9
424,604,69,64,11,14,7,9
280,330,71,63,12,14,7,9
313,148,72,63,13,14,7,9
455,0,73,63,14,14,7,9
583,136,73,61,15,14,7,9
664,412,72,61,16,14,7,9
611,712,71,61,17,14,7,9
474,1186,69,60,18,14,7,9
423,1826,67,58,19,14,7,9
0,1829,65,56,20,14,7,9
283,2428,63,56,21,14,7,9
1060,3547,61,55,22,14,7,9
2097,4917,60,54,23,14,7,9
3188,6308,60,53,24,14,7,9
4471,2903,59,52,1,15,1,9
4992,3527,58,51,2,15,1,9
5319,3913,57,51,3,15,1,9
5509,4132,56,50,4,15,1,9
5523,4149,56,50,5,15,1,9
5321,3911,55,50,6,15,1,9
5021,3445,54,49,7,15,1,9
4363,2603,54,49,8,15,1,9
3301,1542,56,49,9,15,1,9
2488,808,58,49,10,15,1,9
1979,424,60,50,11,15,1,9
1740,280,62,50,12,15,1,9
1583,313,63,49,13,15,1,9
1554,455,65,50,14,15,1,9
1532,583,66,50,15,15,1,9
1456,664,65,50,16,15,1,9
1199,611,65,50,17,15,1,9
847,474,65,49,18,15,1,9
640,423,63,49,19,15,1,9
0,0,61,49,20,15,1,9
421,283,59,49,21,15,1,9
1484,1060,57,49,22,15,1,9
2733,2097,56,48,23,15,1,9
3876,3188,55,48,24,15,1,9
5631,4471,54,47,1,16,2,9
6042,4992,53,47,2,16,2,9
6228,5319,52,47,3,16,2,9
6261,5509,50,46,4,16,2,9
5972,5523,50,46,5,16,2,9
4941,5321,48,45,6,16,2,9
3091,5021,48,44,7,16,2,9
1819,4363,48,44,8,16,2,9
1225,3301,53,46,9,16,2,9
829,2488,57,47,10,16,2,9
509,1979,60,47,11,16,2,9
402,1740,63,46,12,16,2,9
429,1583,64,46,13,16,2,9
373,1554,66,46,14,16,2,9
461,1532,67,46,15,16,2,9
601,1456,68,46,16,16,2,9
618,1199,69,46,17,16,2,9
509,847,68,47,18,16,2,9
475,640,67,48,19,16,2,9
0,0,64,47,20,16,2,9
565,421,62,49,21,16,2,9
1809,1484,60,50,22,16,2,9
3345,2733,59,50,23,16,2,9
4664,3876,58,50,24,16,2,9
5275,5631,58,50,1,17,3,9
5749,6042,58,50,2,17,3,9
5989,6228,57,50,3,17,3,9
6032,6261,58,50,4,17,3,9
5758,5972,57,50,5,17,3,9
4762,4941,57,50,6,17,3,9
2967,3091,57,51,7,17,3,9
1906,1819,57,51,8,17,3,9
1539,1225,58,51,9,17,3,9
1300,829,58,51,10,17,3,9
1099,509,58,52,11,17,3,9
1022,402,59,52,12,17,3,9
1053,429,60,52,13,17,3,9
987,373,64,51,14,17,3,9
1056,461,66,50,15,17,3,9
1105,601,66,49,16,17,3,9
962,618,66,48,17,17,3,9
808,509,64,49,18,17,3,9
661,475,63,48,19,17,3,9
0,0,60,47,20,17,3,9
455,565,57,44,21,17,3,9
1608,1809,54,39,22,17,3,9
3100,3345,52,37,23,17,3,9
4386,4664,50,36,24,17,3,9
5477,5275,47,36,1,18,4,9
5916,5749,46,35,2,18,4,9
6115,5989,44,34,3,18,4,9
6222,6032,44,34,4,18,4,9
5952,5758,43,34,5,18,4,9
4924,4762,42,34,6,18,4,9
3116,2967,42,34,7,18,4,9
2034,1906,41,34,8,18,4,9
1643,1539,46,35,9,18,4,9
1325,1300,50,36,10,18,4,9
1037,1099,53,36,11,18,4,9
851,1022,56,35,12,18,4,9
798,1053,57,35,13,18,4,9
660,987,58,36,14,18,4,9
651,1056,60,36,15,18,4,9
663,1105,61,37,16,18,4,9
582,962,61,37,17,18,4,9
535,808,61,38,18,18,4,9
520,661,60,38,19,18,4,9
0,0,57,41,20,18,4,9
527,455,54,42,21,18,4,9
1695,1608,52,42,22,18,4,9
3213,3100,51,42,23,18,4,9
4526,4386,50,42,24,18,4,9
5788,5477,48,42,1,19,5,9
6275,5916,48,41,2,19,5,9
6503,6115,47,41,3,19,5,9
6575,6222,46,41,4,19,5,9
6302,5952,46,40,5,19,5,9
5320,4924,46,40,6,19,5,9
3568,3116,45,40,7,19,5,9
2487,2034,45,40,8,19,5,9
1970,1643,49,42,9,19,5,9
1523,1325,54,45,10,19,5,9
1076,1037,59,44,11,19,5,9
812,851,62,43,12,19,5,9
668,798,65,43,13,19,5,9
476,660,68,43,14,19,5,9
420,651,69,42,15,19,5,9
368,663,70,41,16,19,5,9
272,582,71,42,17,19,5,9
309,535,70,42,18,19,5,9
444,520,69,42,19,19,5,9
0,0,64,45,20,19,5,9
512,527,61,47,21,19,5,9
1727,1695,59,47,22,19,5,9
3257,3213,57,48,23,19,5,9
4655,4526,56,48,24,19,5,9
5475,5788,54,47,1,20,6,9
5980,6275,54,47,2,20,6,9
6264,6503,53,47,3,20,6,9
6360,6575,52,46,4,20,6,9
6128,6302,50,45,5,20,6,9
5212,5320,49,45,6,20,6,9
3546,3568,49,44,7,20,6,9
2446,2487,50,44,8,20,6,9
1799,1970,55,47,9,20,6,9
1215,1523,60,49,10,20,6,9
683,1076,64,48,11,20,6,9
375,812,67,48,12,20,6,9
239,668,70,49,13,20,6,9
15,476,72,49,14,20,6,9
0,420,73,49,15,20,6,9
12,368,73,50,16,20,6,9
103,272,73,50,17,20,6,9
323,309,73,50,18,20,6,9
591,444,71,51,19,20,6,9
278,0,67,51,20,20,6,9
850,512,64,53,21,20,6,9
1836,1727,62,52,22,20,6,9
3064,3257,60,52,23,20,6,9
4299,4655,61,52,24,20,6,9
4297,5475,58,51,1,21,7,9
4873,5980,56,51,2,21,7,9
5234,6264,54,50,3,21,7,9
5381,6360,54,50,4,21,7,9
5375,6128,53,49,5,21,7,9
5057,5212,52,49,6,21,7,9
4461,3546,52,48,7,21,7,9
3606,2446,52,49,8,21,7,9
2468,1799,56,50,9,21,7,9
1677,1215,61,52,10,21,7,9
1236,683,65,53,11,21,7,9
1036,375,68,53,12,21,7,9
996,239,71,53,13,21,7,9
1038,15,73,54,14,21,7,9
1126,0,74,53,15,21,7,9
1111,12,74,54,16,21,7,9
950,103,74,52,17,21,7,9
775,323,74,54,18,21,7,9
496,591,71,54,19,21,7,9
0,278,67,54,20,21,7,9
376,850,64,55,21,21,7,9
1089,1836,63,56,22,21,7,9
2062,3064,60,55,23,21,7,9
3057,4299,59,55,24,21,7,9
3626,4297,59,55,1,22,1,9
4131,4873,58,55,2,22,1,9
4473,5234,58,55,3,22,1,9
4647,5381,58,56,4,22,1,9
4705,5375,58,56,5,22,1,9
4513,5057,57,55,6,22,1,9
4176,4461,56,55,7,22,1,9
3614,3606,56,55,8,22,1,9
2663,2468,58,57,9,22,1,9
1798,1677,61,57,10,22,1,9
1245,1236,64,58,11,22,1,9
978,1036,68,58,12,22,1,9
827,996,70,59,13,22,1,9
834,1038,71,60,14,22,1,9
949,1126,71,61,15,22,1,9
1049,1111,71,61,16,22,1,9
959,950,72,61,17,22,1,9
734,775,72,60,18,22,1,9
488,496,71,61,19,22,1,9
0,0,69,61,20,22,1,9
607,376,68,62,21,22,1,9
1733,1089,68,63,22,22,1,9
3045,2062,68,63,23,22,1,9
4148,3057,68,64,24,22,1,9
5650,3626,68,64,1,23,2,9
6060,4131,69,64,2,23,2,9
6275,4473,68,64,3,23,2,9
6323,4647,66,64,4,23,2,9
6010,4705,66,64,5,23,2,9
4996,4513,65,62,6,23,2,9
3170,4176,63,61,7,23,2,9
2090,3614,62,61,8,23,2,9
1638,2663,62,60,9,23,2,9
1320,1798,62,57,10,23,2,9
1047,1245,63,56,11,23,2,9
924,978,64,55,12,23,2,9
954,827,66,52,13,23,2,9
918,834,68,51,14,23,2,9
1017,949,68,50,15,23,2,9
1076,1049,68,48,16,23,2,9
977,959,67,47,17,23,2,9
722,734,65,45,18,23,2,9
527,488,63,45,19,23,2,9
0,0,60,45,20,23,2,9
649,607,57,44,21,23,2,9
1864,1733,56,44,22,23,2,9
3337,3045,54,43,23,23,2,9
4603,4148,53,43,24,23,2,9
5508,5650,52,42,1,24,3,9
5959,6060,51,41,2,24,3,9
6174,6275,50,41,3,24,3,9
6227,6323,49,41,4,24,3,9
5958,6010,47,40,5,24,3,9
4909,4996,46,39,6,24,3,9
3053,3170,46,39,7,24,3,9
1978,2090,46,38,8,24,3,9
1631,1638,48,39,9,24,3,9
1405,1320,51,39,10,24,3,9
1207,1047,53,38,11,24,3,9
1135,924,55,38,12,24,3,9
1114,954,58,39,13,24,3,9
1027,918,60,39,14,24,3,9
1061,1017,61,40,15,24,3,9
1075,1076,61,40,16,24,3,9
941,977,62,40,17,24,3,9
696,722,60,40,18,24,3,9
503,527,59,40,19,24,3,9
0,0,55,41,20,24,3,9
708,649,53,41,21,24,3,9
1884,1864,51,40,22,24,3,9
3362,3337,50,40,23,24,3,9
4657,4603,48,40,24,24,3,9
5547,5508,48,40,1,25,4,9
5990,5959,47,39,2,25,4,9
6222,6174,46,39,3,25,4,9
6273,6227,45,38,4,25,4,9
6011,5958,44,38,5,25,4,9
5010,4909,44,38,6,25,4,9
3139,3053,43,38,7,25,4,9
2086,1978,43,38,8,25,4,9
1688,1631,47,39,9,25,4,9
1400,1405,49,39,10,25,4,9
1114,1207,53,39,11,25,4,9
985,1135,56,40,12,25,4,9
948,1114,59,40,13,25,4,9
815,1027,62,40,14,25,4,9
861,1061,64,40,15,25,4,9
937,1075,66,39,16,25,4,9
901,941,66,39,17,25,4,9
745,696,65,39,18,25,4,9
423,503,63,40,19,25,4,9
0,0,59,41,20,25,4,9
638,708,56,43,21,25,4,9
1823,1884,54,43,22,25,4,9
3283,3362,53,43,23,25,4,9
4541,4657,51,43,24,25,4,9
5220,5547,51,43,1,26,5,9
5687,5990,50,43,2,26,5,9
5933,6222,49,42,3,26,5,9
6000,6273,49,42,4,26,5,9
5724,6011,48,43,5,26,5,9
4727,5010,48,42,6,26,5,9
2871,3139,47,41,7,26,5,9
1812,2086,47,42,8,26,5,9
1383,1688,51,43,9,26,5,9
1098,1400,55,44,10,26,5,9
804,1114,58,44,11,26,5,9
702,985,61,45,12,26,5,9
735,948,63,46,13,26,5,9
701,815,64,46,14,26,5,9
806,861,65,47,15,26,5,9
879,937,66,47,16,26,5,9
823,901,65,48,17,26,5,9
720,745,65,48,18,26,5,9
481,423,64,47,19,26,5,9
0,0,61,48,20,26,5,9
561,638,59,50,21,26,5,9
1704,1823,58,49,22,26,5,9
3127,3283,57,49,23,26,5,9
4411,4541,57,48,24,26,5,9
4561,5220,57,48,1,27,6,9
5033,5687,56,48,2,27,6,9
5279,5933,55,49,3,27,6,9
5339,6000,55,49,4,27,6,9
5099,5724,54,48,5,27,6,9
4131,4727,54,48,6,27,6,9
2288,2871,53,47,7,27,6,9
1166,1812,53,47,8,27,6,9
668,1383,54,46,9,27,6,9
366,1098,56,46,10,27,6,9
106,804,58,46,11,27,6,9
13,702,60,45,12,27,6,9
58,735,61,46,13,27,6,9
78,701,63,46,14,27,6,9
240,806,63,47,15,27,6,9
439,879,64,47,16,27,6,9
489,823,64,46,17,27,6,9
483,720,64,46,18,27,6,9
324,481,62,47,19,27,6,9
0,0,58,49,20,27,6,9
549,561,57,48,21,27,6,9
1424,1704,56,48,22,27,6,9
2580,3127,56,48,23,27,6,9
3769,4411,55,48,24,27,6,9
3858,4561,55,49,1,28,7,9
4398,5033,55,49,2,28,7,9
4696,5279,55,49,3,28,7,9
4828,5339,54,49,4,28,7,9
4787,5099,54,48,5,28,7,9
4416,4131,54,48,6,28,7,9
3751,2288,54,48,7,28,7,9
2890,1166,54,48,8,28,7,9
1862,668,55,48,9,28,7,9
1155,366,57,49,10,28,7,9
832,106,59,49,11,28,7,9
744,13,60,50,12,28,7,9
750,58,62,50,13,28,7,9
888,78,63,50,14,28,7,9
1036,240,64,50,15,28,7,9
1036,439,64,49,16,28,7,9
934,489,64,49,17,28,7,9
723,483,63,49,18,28,7,9
395,324,62,50,19,28,7,9
0,0,59,50,20,28,7,9
478,549,56,50,21,28,7,9
1260,1424,55,49,22,28,7,9
2239,2580,56,49,23,28,7,9
3280,3769,54,48,24,28,7,9
4583,3858,54,48,1,29,1,9
5114,4398,54,49,2,29,1,9
5382,4696,52,48,3,29,1,9
5534,4828,52,47,4,29,1,9
5540,4787,52,48,5,29,1,9
5327,4416,52,47,6,29,1,9
4900,3751,51,47,7,29,1,9
4253,2890,51,47,8,29,1,9
3248,1862,54,48,9,29,1,9
2461,1155,58,50,10,29,1,9
2069,832,62,51,11,29,1,9
1871,744,65,52,12,29,1,9
1758,750,68,52,13,29,1,9
1815,888,69,52,14,29,1,9
1857,1036,71,51,15,29,1,9
1762,1036,69,51,16,29,1,9
1490,934,70,51,17,29,1,9
1037,723,69,51,18,29,1,9
484,395,66,52,19,29,1,9
0,0,62,53,20,29,1,9
595,478,60,53,21,29,1,9
1700,1260,58,53,22,29,1,9
2861,2239,56,52,23,29,1,9
3938,3280,55,51,24,29,1,9
6001,4583,54,51,1,30,2,9
6460,5114,52,50,2,30,2,9
6660,5382,51,49,3,30,2,9
6665,5534,50,49,4,30,2,9
6383,5540,50,48,5,30,2,9
5346,5327,50,48,6,30,2,9
3400,4900,50,49,7,30,2,9
2317,4253,50,48,8,30,2,9
1891,3248,50,49,9,30,2,9
1576,2461,52,51,10,30,2,9
1251,2069,55,52,11,30,2,9
1034,1871,58,52,12,30,2,9
958,1758,63,52,13,30,2,9
860,1815,65,49,14,30,2,9
943,1857,66,48,15,30,2,9
1004,1762,66,48,16,30,2,9
928,1490,66,47,17,30,2,9
745,1037,65,46,18,30,2,9
373,484,63,47,19,30,2,9
0,0,60,48,20,30,2,9
757,595,56,48,21,30,2,9
2021,1700,55,47,22,30,2,9
3484,2861,53,49,23,30,2,9
4793,3938,52,48,24,30,2,9
6009,6001,51,48,1,1,3,10
6474,6460,50,48,2,1,3,10
6704,6660,49,47,3,1,3,10
6770,6665,48,46,4,1,3,10
6498,6383,48,46,5,1,3,10
5471,5346,47,46,6,1,3,10
3572,3400,47,45,7,1,3,10
2531,2317,48,46,8,1,3,10
2101,1891,51,47,9,1,3,10
1742,1576,54,49,10,1,3,10
1357,1251,57,48,11,1,3,10
1082,1034,60,50,12,1,3,10
952,958,64,49,13,1,3,10
772,860,65,48,14,1,3,10
739,943,67,48,15,1,3,10
720,1004,67,49,16,1,3,10
636,928,67,48,17,1,3,10
578,745,67,48,18,1,3,10
352,373,65,48,19,1,3,10
0,0,60,50,20,1,3,10
785,757,58,50,21,1,3,10
2001,2021,56,51,22,1,3,10
