Seasonal,T24*7Seasonal,T24Dry,T24Dew,Hour,Date,WeekDay,Month
5437,5275,35,28,3,27,1,10
5566,5392,34,28,4,27,1,10
5571,5399,34,28,5,27,1,10
5301,5152,33,28,6,27,1,10
4726,4608,33,28,7,27,1,10
4037,4086,33,28,8,27,1,10
3193,3187,34,29,9,27,1,10
2582,2493,39,32,10,27,1,10
2286,2151,44,32,11,27,1,10
2164,1981,48,30,12,27,1,10
2145,1897,50,27,13,27,1,10
2219,1990,51,25,14,27,1,10
2300,2093,52,24,15,27,1,10
2303,2062,53,24,16,27,1,10
1903,1781,53,25,17,27,1,10
1081,1102,51,27,18,27,1,10
0,0,50,28,19,27,1,10
183,66,48,29,20,27,1,10
773,676,48,30,21,27,1,10
1791,1715,48,31,22,27,1,10
2900,2900,48,31,23,27,1,10
3915,3986,48,31,24,27,1,10
6050,6099,48,32,1,28,2,10
6434,6473,48,32,2,28,2,10
6577,6620,47,32,3,28,2,10
6547,6614,47,32,4,28,2,10
6177,6262,46,33,5,28,2,10
4984,5156,46,33,6,28,2,10
2779,3009,44,34,7,28,2,10
1581,1835,42,34,8,28,2,10
1428,1620,42,34,9,28,2,10
1459,1506,46,35,10,28,2,10
1438,1339,49,33,11,28,2,10
1500,1292,51,33,12,28,2,10
1660,1360,52,31,13,28,2,10
1724,1375,53,30,14,28,2,10
1881,1513,53,30,15,28,2,10
2005,1598,53,29,16,28,2,10
1793,1489,53,28,17,28,2,10
1047,992,52,27,18,28,2,10
0,0,49,27,19,28,2,10
261,176,47,27,20,28,2,10
982,930,45,28,21,28,2,10
2104,2096,43,29,22,28,2,10
3465,3586,40,29,23,28,2,10
4736,4859,41,29,24,28,2,10
5760,5794,40,29,1,29,3,10
6194,6242,39,29,2,29,3,10
6359,6493,36,29,3,29,3,10
6363,6521,36,29,4,29,3,10
6002,6240,37,29,5,29,3,10
4843,5152,36,29,6,29,3,10
2633,3065,35,29,7,29,3,10
1424,1991,34,29,8,29,3,10
1339,1757,36,30,9,29,3,10
1403,1648,41,32,10,29,3,10
1580,1320,47,31,11,29,3,10
1636,1237,51,30,12,29,3,10
1838,1254,54,31,13,29,3,10
1979,1258,56,31,14,29,3,10
2170,1348,57,31,15,29,3,10
2251,1386,56,32,16,29,3,10
2000,1222,55,31,17,29,3,10
1145,692,54,29,18,29,3,10
0,0,51,30,19,29,3,10
177,278,48,29,20,29,3,10
771,1017,46,28,21,29,3,10
1870,2193,45,28,22,29,3,10
3352,3669,42,26,23,29,3,10
4618,4879,40,25,24,29,3,10
5350,5982,38,24,1,30,4,10
5795,6360,36,23,2,30,4,10
6016,6562,35,23,3,30,4,10
6059,6574,34,23,4,30,4,10
5765,6313,34,22,5,30,4,10
4644,5105,34,22,6,30,4,10
2482,2945,33,22,7,30,4,10
1244,1845,33,22,8,30,4,10
1116,1741,33,22,9,30,4,10
1038,1616,36,23,10,30,4,10
942,1444,39,23,11,30,4,10
1009,1415,43,23,12,30,4,10
1244,1502,45,23,13,30,4,10
1438,1581,46,23,14,30,4,10
1717,1705,47,22,15,30,4,10
1879,1718,47,22,16,30,4,10
1686,1448,47,22,17,30,4,10
941,767,46,22,18,30,4,10
0,0,43,22,19,30,4,10
211,207,40,24,20,30,4,10
865,924,38,24,21,30,4,10
1912,2003,37,24,22,30,4,10
3199,3414,37,24,23,30,4,10
4382,4733,35,25,24,30,4,10
4744,5504,35,24,1,31,5,10
5315,5994,35,27,2,31,5,10
5570,6204,34,28,3,31,5,10
5608,6241,35,28,4,31,5,10
5296,5909,36,27,5,31,5,10
4211,4773,36,27,6,31,5,10
2116,2623,37,28,7,31,5,10
922,1530,37,28,8,31,5,10
776,1391,38,29,9,31,5,10
696,1403,39,30,10,31,5,10
545,1367,40,31,11,31,5,10
544,1413,42,33,12,31,5,10
640,1549,44,33,13,31,5,10
626,1627,46,35,14,31,5,10
714,1785,48,36,15,31,5,10
664,1871,50,37,16,31,5,10
374,1666,52,39,17,31,5,10
0,1026,52,39,18,31,5,10
61,0,49,38,19,31,5,10
488,75,46,39,20,31,5,10
959,676,44,39,21,31,5,10
1915,1721,43,38,22,31,5,10
3343,3103,41,38,23,31,5,10
4544,4421,41,37,24,31,5,10
4911,4922,39,37,1,1,6,11
5344,5393,39,37,2,1,6,11
5589,5609,38,36,3,1,6,11
5693,5626,38,36,4,1,6,11
5447,5292,38,36,5,1,6,11
4493,4203,38,36,6,1,6,11
2522,2098,38,37,7,1,6,11
1134,978,40,38,8,1,6,11
769,819,41,39,9,1,6,11
479,817,43,41,10,1,6,11
182,768,45,42,11,1,6,11
170,784,48,44,12,1,6,11
344,939,50,46,13,1,6,11
527,1056,53,49,14,1,6,11
781,1301,54,49,15,1,6,11
1013,1501,54,50,16,1,6,11
1049,1410,54,51,17,1,6,11
646,896,55,52,18,1,6,11
0,0,56,53,19,1,6,11
418,216,57,54,20,1,6,11
1087,709,60,56,21,1,6,11
1974,1499,60,56,22,1,6,11
3074,2587,60,56,23,1,6,11
4203,3777,59,57,24,1,6,11
4011,3674,59,57,1,2,7,11
4562,4165,60,58,2,2,7,11
4882,4420,61,58,3,2,7,11
5065,4510,61,57,4,2,7,11
4991,4398,61,58,5,2,7,11
4599,3979,62,58,6,2,7,11
3809,3135,62,58,7,2,7,11
2913,2227,63,58,8,2,7,11
2038,1331,65,59,9,2,7,11
1458,914,66,60,10,2,7,11
1218,870,66,60,11,2,7,11
1216,1004,66,60,12,2,7,11
1386,1226,65,58,13,2,7,11
1575,1495,63,56,14,2,7,11
1751,1728,64,55,15,2,7,11
1793,1823,65,54,16,2,7,11
1533,1582,66,52,17,2,7,11
750,905,65,52,18,2,7,11
0,0,63,52,19,2,7,11
377,229,61,52,20,2,7,11
933,762,60,52,21,2,7,11
1621,1477,59,52,22,2,7,11
2539,2376,59,51,23,2,7,11
3486,3338,58,51,24,2,7,11
5621,4543,55,45,1,3,1,11
6244,5122,52,44,2,3,1,11
6539,5437,50,42,3,3,1,11
6552,5566,48,41,4,3,1,11
6406,5571,46,41,5,3,1,11
5956,5301,47,42,6,3,1,11
5305,4726,47,42,7,3,1,11
4336,4037,46,41,8,3,1,11
3352,3193,50,43,9,3,1,11
2746,2582,54,43,10,3,1,11
2482,2286,58,42,11,3,1,11
2387,2164,60,41,12,3,1,11
2459,2145,62,40,13,3,1,11
2639,2219,63,41,14,3,1,11
2684,2300,64,40,15,3,1,11
2384,2303,62,41,16,3,1,11
1382,1903,60,41,17,3,1,11
12,1081,58,42,18,3,1,11
0,0,56,42,19,3,1,11
527,183,55,44,20,3,1,11
1134,773,52,43,21,3,1,11
2273,1791,52,44,22,3,1,11
3441,2900,51,43,23,3,1,11
4514,3915,49,43,24,3,1,11
6566,6050,48,41,1,4,2,11
6845,6434,46,40,2,4,2,11
6934,6577,45,38,3,4,2,11
6845,6547,44,36,4,4,2,11
6363,6177,42,34,5,4,2,11
5032,4984,41,33,6,4,2,11
3040,2779,41,33,7,4,2,11
2075,1581,41,32,8,4,2,11
2007,1428,40,32,9,4,2,11
2020,1459,41,30,10,4,2,11
2048,1438,41,29,11,4,2,11
2159,1500,43,29,12,4,2,11
2372,1660,43,28,13,4,2,11
2495,1724,45,25,14,4,2,11
2624,1881,45,23,15,4,2,11
2457,2005,45,21,16,4,2,11
1454,1793,43,19,17,4,2,11
0,1047,40,18,18,4,2,11
39,0,39,16,19,4,2,11
492,261,37,15,20,4,2,11
1242,982,36,14,21,4,2,11
2433,2104,34,16,22,4,2,11
3843,3465,33,16,23,4,2,11
5034,4736,32,15,24,4,2,11
5314,5760,31,15,1,5,3,11
5677,6194,30,15,2,5,3,11
5855,6359,29,15,3,5,3,11
5837,6363,29,15,4,5,3,11
5443,6002,28,15,5,5,3,11
4243,4843,27,15,6,5,3,11
2401,2633,27,15,7,5,3,11
1531,1424,28,15,8,5,3,11
1464,1339,31,16,9,5,3,11
1592,1403,35,16,10,5,3,11
1689,1580,37,16,11,5,3,11
1833,1636,39,15,12,5,3,11
2053,1838,40,15,13,5,3,11
2145,1979,41,14,14,5,3,11
2287,2170,42,15,15,5,3,11
2216,2251,41,14,16,5,3,11
1296,2000,40,14,17,5,3,11
0,1145,38,15,18,5,3,11
24,0,35,16,19,5,3,11
491,177,33,17,20,5,3,11
1259,771,32,19,21,5,3,11
2468,1870,31,19,22,5,3,11
3892,3352,31,20,23,5,3,11
5111,4618,30,19,24,5,3,11
5545,5350,29,20,1,6,4,11
5969,5795,29,21,2,6,4,11
6172,6016,29,20,3,6,4,11
6179,6059,29,20,4,6,4,11
5797,5765,29,21,5,6,4,11
4585,4644,30,21,6,6,4,11
2687,2482,30,20,7,6,4,11
1838,1244,30,20,8,6,4,11
1772,1116,33,22,9,6,4,11
1785,1038,37,23,10,6,4,11
1770,942,41,25,11,6,4,11
1833,1009,44,26,12,6,4,11
1969,1244,46,27,13,6,4,11
2028,1438,47,28,14,6,4,11
2138,1717,48,29,15,6,4,11
2044,1879,49,30,16,6,4,11
1131,1686,48,31,17,6,4,11
0,941,45,32,18,6,4,11
171,0,44,32,19,6,4,11
672,211,43,32,20,6,4,11
1434,865,42,32,21,6,4,11
2601,1912,42,33,22,6,4,11
4022,3199,42,34,23,6,4,11
5266,4382,42,34,24,6,4,11
6038,4744,42,34,1,7,5,11
6447,5315,42,35,2,7,5,11
6668,5570,42,35,3,7,5,11
6691,5608,40,35,4,7,5,11
6370,5296,41,35,5,7,5,11
5251,4211,41,36,6,7,5,11
3358,2116,41,36,7,7,5,11
2310,922,43,37,8,7,5,11
1950,776,44,38,9,7,5,11
1712,696,48,40,10,7,5,11
1452,545,52,41,11,7,5,11
1343,544,56,41,12,7,5,11
1340,640,57,41,13,7,5,11
1374,626,58,40,14,7,5,11
1513,714,59,41,15,7,5,11
1428,664,58,42,16,7,5,11
700,374,57,42,17,7,5,11
0,0,55,43,18,7,5,11
201,61,54,43,19,7,5,11
670,488,54,45,20,7,5,11
1369,959,53,46,21,7,5,11
2439,1915,53,47,22,7,5,11
3806,3343,52,48,23,7,5,11
4998,4544,52,48,24,7,5,11
5918,4911,52,48,1,8,6,11
6305,5344,52,49,2,8,6,11
6491,5589,53,49,3,8,6,11
6469,5693,54,50,4,8,6,11
6056,5447,56,52,5,8,6,11
4878,4493,57,53,6,8,6,11
2992,2522,57,54,7,8,6,11
2011,1134,58,55,8,8,6,11
1803,769,59,55,9,8,6,11
1768,479,61,55,10,8,6,11
1726,182,62,54,11,8,6,11
1771,170,61,54,12,8,6,11
1875,344,59,54,13,8,6,11
1919,527,56,52,14,8,6,11
2018,781,55,50,15,8,6,11
1921,1013,52,46,16,8,6,11
1043,1049,50,44,17,8,6,11
0,646,48,41,18,8,6,11
268,0,47,40,19,8,6,11
746,418,45,38,20,8,6,11
1372,1087,45,35,21,8,6,11
2242,1974,44,35,22,8,6,11
3359,3074,42,33,23,8,6,11
4504,4203,41,31,24,8,6,11
4244,4011,40,29,1,9,7,11
4722,4562,38,28,2,9,7,11
4966,4882,37,26,3,9,7,11
5011,5065,36,25,4,9,7,11
4856,4991,36,25,5,9,7,11
4357,4599,35,25,6,9,7,11
3637,3809,35,26,7,9,7,11
2783,2913,35,26,8,9,7,11
2033,2038,38,28,9,9,7,11
1642,1458,41,29,10,9,7,11
1551,1218,43,29,11,9,7,11
1617,1216,45,28,12,9,7,11
1728,1386,45,27,13,9,7,11
1955,1575,46,26,14,9,7,11
2124,1751,45,26,15,9,7,11
2089,1793,44,24,16,9,7,11
1043,1533,43,23,17,9,7,11
0,750,41,22,18,9,7,11
258,0,40,22,19,9,7,11
792,377,38,23,20,9,7,11
1336,933,38,22,21,9,7,11
2092,1621,37,22,22,9,7,11
3062,2539,36,22,23,9,7,11
4049,3486,35,23,24,9,7,11
4776,5621,36,23,1,10,1,11
5281,6244,35,23,2,10,1,11
5535,6539,34,22,3,10,1,11
5639,6552,33,22,4,10,1,11
5577,6406,32,21,5,10,1,11
5272,5956,32,21,6,10,1,11
4773,5305,32,21,7,10,1,11
4089,4336,32,21,8,10,1,11
3208,3352,35,23,9,10,1,11
2639,2746,39,22,10,10,1,11
2433,2482,41,21,11,10,1,11
2330,2387,42,21,12,10,1,11
2235,2459,43,21,13,10,1,11
2175,2639,43,21,14,10,1,11
2112,2684,44,21,15,10,1,11
1900,2384,44,22,16,10,1,11
1010,1382,42,23,17,10,1,11
0,12,41,23,18,10,1,11
220,0,40,24,19,10,1,11
732,527,40,25,20,10,1,11
1358,1134,40,26,21,10,1,11
2279,2273,41,26,22,10,1,11
3307,3441,41,27,23,10,1,11
4289,4514,41,28,24,10,1,11
6346,6566,41,29,1,11,2,11
6699,6845,42,30,2,11,2,11
6855,6934,41,32,3,11,2,11
6840,6845,41,34,4,11,2,11
6488,6363,41,35,5,11,2,11
5509,5032,41,37,6,11,2,11
4135,3040,42,36,7,11,2,11
3087,2075,43,37,8,11,2,11
2490,2007,44,37,9,11,2,11
2159,2020,46,36,10,11,2,11
2036,2048,48,36,11,11,2,11
2092,2159,51,36,12,11,2,11
2267,2372,52,35,13,11,2,11
2359,2495,51,34,14,11,2,11
2434,2624,49,36,15,11,2,11
2224,2457,47,35,16,11,2,11
1126,1454,47,35,17,11,2,11
0,0,45,34,18,11,2,11
255,39,45,34,19,11,2,11
805,492,44,32,20,11,2,11
1595,1242,43,32,21,11,2,11
2788,2433,42,32,22,11,2,11
4216,3843,43,31,23,11,2,11
5458,5034,44,30,24,11,2,11
7411,5314,43,29,1,12,3,11
7831,5677,42,29,2,12,3,11
8039,5855,41,27,3,12,3,11
8041,5837,40,26,4,12,3,11
7656,5443,40,25,5,12,3,11
6448,4243,40,25,6,12,3,11
4333,2401,39,25,7,12,3,11
3120,1531,39,25,8,12,3,11
2685,1464,40,25,9,12,3,11
2417,1592,42,25,10,12,3,11
2171,1689,44,26,11,12,3,11
2085,1833,46,25,12,12,3,11
2128,2053,47,24,13,12,3,11
2130,2145,48,24,14,12,3,11
2223,2287,50,24,15,12,3,11
2082,2216,49,24,16,12,3,11
1062,1296,48,25,17,12,3,11
0,0,47,25,18,12,3,11
156,24,46,26,19,12,3,11
580,491,46,27,20,12,3,11
1279,1259,47,27,21,12,3,11
2474,2468,47,28,22,12,3,11
3929,3892,46,29,23,12,3,11
5191,5111,46,30,24,12,3,11
5947,5545,47,29,1,13,4,11
6330,5969,47,29,2,13,4,11
6487,6172,46,31,3,13,4,11
6422,6179,45,33,4,13,4,11
6030,5797,42,34,5,13,4,11
4816,4585,39,32,6,13,4,11
2863,2687,37,31,7,13,4,11
1989,1838,35,29,8,13,4,11
1963,1772,34,24,9,13,4,11
2060,1785,33,24,10,13,4,11
2094,1770,33,21,11,13,4,11
2233,1833,33,20,12,13,4,11
2478,1969,33,18,13,13,4,11
2568,2028,33,17,14,13,4,11
2626,2138,33,16,15,13,4,11
2402,2044,33,15,16,13,4,11
1260,1131,32,15,17,13,4,11
0,0,31,15,18,13,4,11
83,171,31,15,19,13,4,11
451,672,30,15,20,13,4,11
1110,1434,29,14,21,13,4,11
2279,2601,28,14,22,13,4,11
3789,4022,28,14,23,13,4,11
5078,5266,27,14,24,13,4,11
4865,6038,27,14,1,14,5,11
5310,6447,26,14,2,14,5,11
5550,6668,25,14,3,14,5,11
5520,6691,25,14,4,14,5,11
5217,6370,24,13,5,14,5,11
4071,5251,24,13,6,14,5,11
2144,3358,23,12,7,14,5,11
1321,2310,23,12,8,14,5,11
1371,1950,26,12,9,14,5,11
1535,1712,28,12,10,14,5,11
1660,1452,30,12,11,14,5,11
1821,1343,32,12,12,14,5,11
2087,1340,33,11,13,14,5,11
2200,1374,34,10,14,14,5,11
2312,1513,35,9,15,14,5,11
2194,1428,35,9,16,14,5,11
1114,700,34,9,17,14,5,11
0,0,31,9,18,14,5,11
123,201,31,10,19,14,5,11
503,670,30,10,20,14,5,11
1144,1369,30,11,21,14,5,11
2207,2439,29,13,22,14,5,11
3629,3806,30,14,23,14,5,11
4894,4998,29,14,24,14,5,11
4969,5918,29,15,1,15,6,11
5352,6305,29,15,2,15,6,11
5524,6491,31,16,3,15,6,11
5518,6469,31,16,4,15,6,11
5143,6056,31,17,5,15,6,11
3982,4878,31,17,6,15,6,11
2089,2992,31,18,7,15,6,11
1132,2011,31,17,8,15,6,11
1067,1803,34,18,9,15,6,11
1200,1768,37,17,10,15,6,11
1236,1726,42,16,11,15,6,11
1379,1771,45,16,12,15,6,11
1626,1875,47,18,13,15,6,11
1757,1919,49,19,14,15,6,11
1934,2018,50,20,15,15,6,11
1885,1921,50,20,16,15,6,11
917,1043,48,21,17,15,6,11
0,0,45,21,18,15,6,11
294,268,44,20,19,15,6,11
813,746,42,20,20,15,6,11
1399,1372,41,19,21,15,6,11
2244,2242,39,19,22,15,6,11
3348,3359,38,19,23,15,6,11
4461,4504,38,18,24,15,6,11
4089,4244,38,18,1,16,7,11
4563,4722,38,17,2,16,7,11
4822,4966,37,16,3,16,7,11
4915,5011,34,16,4,16,7,11
4798,4856,34,17,5,16,7,11
4358,4357,33,17,6,16,7,11
3599,3637,33,16,7,16,7,11
2752,2783,33,16,8,16,7,11
1825,2033,36,19,9,16,7,11
1359,1642,43,18,10,16,7,11
1326,1551,48,18,11,16,7,11
1569,1617,51,19,12,16,7,11
1861,1728,54,18,13,16,7,11
2137,1955,56,17,14,16,7,11
2316,2124,58,17,15,16,7,11
2194,2089,57,20,16,16,7,11
1097,1043,54,22,17,16,7,11
0,0,51,24,18,16,7,11
238,258,49,26,19,16,7,11
722,792,46,29,20,16,7,11
1161,1336,44,29,21,16,7,11
1861,2092,42,30,22,16,7,11
2750,3062,42,30,23,16,7,11
3673,4049,40,29,24,16,7,11
5140,4776,40,29,1,17,1,11
5580,5281,41,28,2,17,1,11
5821,5535,39,27,3,17,1,11
5924,5639,39,28,4,17,1,11
5862,5577,40,27,5,17,1,11
5593,5272,40,26,6,17,1,11
5111,4773,41,27,7,17,1,11
4404,4089,42,27,8,17,1,11
3421,3208,43,27,9,17,1,11
2701,2639,46,28,10,17,1,11
2350,2433,50,29,11,17,1,11
2182,2330,53,29,12,17,1,11
2115,2235,55,28,13,17,1,11
2143,2175,56,29,14,17,1,11
2143,2112,56,31,15,17,1,11
1846,1900,56,30,16,17,1,11
707,1010,54,32,17,17,1,11
0,0,50,33,18,17,1,11
293,220,47,32,19,17,1,11
895,732,47,33,20,17,1,11
1588,1358,45,33,21,17,1,11
2699,2279,42,33,22,17,1,11
3903,3307,40,34,23,17,1,11
5006,4289,39,34,24,17,1,11
6260,6346,39,35,1,18,2,11
6673,6699,38,35,2,18,2,11
6841,6855,39,35,3,18,2,11
6833,6840,39,35,4,18,2,11
6441,6488,39,36,5,18,2,11
5305,5509,39,37,6,18,2,11
3302,4135,42,38,7,18,2,11
2203,3087,42,39,8,18,2,11
1974,2490,43,40,9,18,2,11
1884,2159,45,41,10,18,2,11
1789,2036,46,42,11,18,2,11
1800,2092,48,43,12,18,2,11
1908,2267,50,44,13,18,2,11
1964,2359,51,45,14,18,2,11
2108,2434,52,46,15,18,2,11
2100,2224,51,47,16,18,2,11
1156,1126,50,48,17,18,2,11
0,0,49,48,18,18,2,11
204,255,49,48,19,18,2,11
732,805,50,48,20,18,2,11
1434,1595,50,49,21,18,2,11
2571,2788,51,50,22,18,2,11
3889,4216,51,50,23,18,2,11
5076,5458,52,51,24,18,2,11
6999,7411,53,53,1,19,3,11
7383,7831,54,53,2,19,3,11
7547,8039,56,54,3,19,3,11
7517,8041,58,56,4,19,3,11
7134,7656,58,57,5,19,3,11
5962,6448,59,57,6,19,3,11
3946,4333,60,57,7,19,3,11
2848,3120,60,55,8,19,3,11
2559,2685,59,52,9,19,3,11
2510,2417,58,49,10,19,3,11
2497,2171,59,46,11,19,3,11
2549,2085,61,44,12,19,3,11
2656,2128,62,41,13,19,3,11
2645,2130,63,40,14,19,3,11
2679,2223,63,39,15,19,3,11
2476,2082,62,36,16,19,3,11
1254,1062,60,36,17,19,3,11
0,0,56,35,18,19,3,11
94,156,55,36,19,19,3,11
480,580,54,35,20,19,3,11
1140,1279,53,34,21,19,3,11
2254,2474,52,32,22,19,3,11
3687,3929,50,33,23,19,3,11
4927,5191,48,31,24,19,3,11
5967,5947,47,28,1,20,4,11
6344,6330,46,27,2,20,4,11
6488,6487,45,26,3,20,4,11
6458,6422,42,23,4,20,4,11
6056,6030,40,23,5,20,4,11
4852,4816,40,23,6,20,4,11
2865,2863,40,22,7,20,4,11
1924,1989,40,23,8,20,4,11
1871,1963,39,22,9,20,4,11
1961,2060,39,20,10,20,4,11
2039,2094,40,19,11,20,4,11
2177,2233,41,19,12,20,4,11
2402,2478,42,18,13,20,4,11
2493,2568,42,18,14,20,4,11
2634,2626,41,18,15,20,4,11
2455,2402,41,17,16,20,4,11
1226,1260,39,18,17,20,4,11
0,0,37,17,18,20,4,11
55,83,36,18,19,20,4,11
419,451,35,18,20,20,4,11
1036,1110,34,17,21,20,4,11
2153,2279,33,17,22,20,4,11
3613,3789,32,16,23,20,4,11
4882,5078,31,16,24,20,4,11
5226,4865,31,15,1,21,5,11
5595,5310,30,14,2,21,5,11
5749,5550,29,14,3,21,5,11
5706,5520,29,14,4,21,5,11
5269,5217,28,14,5,21,5,11
4051,4071,28,14,6,21,5,11
2005,2144,27,14,7,21,5,11
1111,1321,27,13,8,21,5,11
1155,1371,29,13,9,21,5,11
1406,1535,31,13,10,21,5,11
1634,1660,34,13,11,21,5,11
1856,1821,36,12,12,21,5,11
2155,2087,38,11,13,21,5,11
2266,2200,40,9,14,21,5,11
2364,2312,41,8,15,21,5,11
2177,2194,40,8,16,21,5,11
946,1114,38,9,17,21,5,11
0,0,36,9,18,21,5,11
129,123,32,11,19,21,5,11
592,503,31,11,20,21,5,11
1247,1144,31,11,21,21,5,11
2387,2207,30,11,22,21,5,11
3850,3629,28,11,23,21,5,11
5169,4894,29,12,24,21,5,11
5426,4969,27,13,1,22,6,11
5875,5352,26,13,2,22,6,11
6089,5524,25,13,3,22,6,11
6129,5518,25,13,4,22,6,11
5811,5143,25,14,5,22,6,11
4740,3982,24,13,6,22,6,11
2806,2089,25,13,7,22,6,11
1684,1132,25,13,8,22,6,11
1362,1067,28,15,9,22,6,11
1140,1200,32,16,10,22,6,11
970,1236,37,18,11,22,6,11
960,1379,40,17,12,22,6,11
1119,1626,43,17,13,22,6,11
1246,1757,44,19,14,22,6,11
1423,1934,45,19,15,22,6,11
1367,1885,45,19,16,22,6,11
487,917,44,21,17,22,6,11
0,0,42,22,18,22,6,11
377,294,41,22,19,22,6,11
956,813,41,24,20,22,6,11
1653,1399,41,24,21,22,6,11
2553,2244,41,26,22,22,6,11
3707,3348,41,28,23,22,6,11
4858,4461,40,29,24,22,6,11
5158,4089,40,30,1,23,7,11
5639,4563,41,31,2,23,7,11
5910,4822,41,32,3,23,7,11
5978,4915,41,33,4,23,7,11
5831,4798,41,34,5,23,7,11
5330,4358,41,35,6,23,7,11
4489,3599,41,36,7,23,7,11
3621,2752,41,38,8,23,7,11
2729,1825,41,39,9,23,7,11
2243,1359,43,40,10,23,7,11
2116,1326,43,41,11,23,7,11
2181,1569,44,42,12,23,7,11
2362,1861,44,43,13,23,7,11
2529,2137,46,44,14,23,7,11
2582,2316,47,44,15,23,7,11
2296,2194,47,44,16,23,7,11
972,1097,46,44,17,23,7,11
0,0,46,43,18,23,7,11
212,238,46,43,19,23,7,11
643,722,45,43,20,23,7,11
1075,1161,45,43,21,23,7,11
1725,1861,45,43,22,23,7,11
2608,2750,45,43,23,23,7,11
3499,3673,45,44,24,23,7,11
6385,5140,47,43,1,24,1,11
6771,5580,47,42,2,24,1,11
6935,5821,46,39,3,24,1,11
6961,5924,45,36,4,24,1,11
6814,5862,43,33,5,24,1,11
6406,5593,41,30,6,24,1,11
5772,5111,39,28,7,24,1,11
5003,4404,38,26,8,24,1,11
4015,3421,38,24,9,24,1,11
3366,2701,39,23,10,24,1,11
3037,2350,40,22,11,24,1,11
2892,2182,41,20,12,24,1,11
2849,2115,42,18,13,24,1,11
2927,2143,43,17,14,24,1,11
2939,2143,42,16,15,24,1,11
2577,1846,41,15,16,24,1,11
1149,707,39,17,17,24,1,11
0,0,36,16,18,24,1,11
104,293,36,16,19,24,1,11
580,895,35,19,20,24,1,11
1200,1588,33,21,21,24,1,11
2192,2699,32,20,22,24,1,11
3351,3903,30,17,23,24,1,11
4423,5006,29,15,24,24,1,11
5676,6260,28,12,1,25,2,11
6163,6673,26,13,2,25,2,11
6332,6841,25,10,3,25,2,11
6275,6833,23,9,4,25,2,11
5843,6441,22,8,5,25,2,11
4631,5305,22,8,6,25,2,11
2664,3302,21,5,7,25,2,11
1668,2203,20,4,8,25,2,11
1566,1974,20,4,9,25,2,11
1656,1884,21,2,10,25,2,11
1732,1789,22,2,11,25,2,11
1912,1800,23,1,12,25,2,11
2194,1908,24,0,13,25,2,11
2377,1964,25,-1,14,25,2,11
2562,2108,26,-2,15,25,2,11
2364,2100,25,-4,16,25,2,11
1063,1156,24,-3,17,25,2,11
0,0,23,-3,18,25,2,11
114,204,22,-3,19,25,2,11
537,732,22,-2,20,25,2,11
1271,1434,21,-1,21,25,2,11
2509,2571,21,-1,22,25,2,11
4073,3889,21,-1,23,25,2,11
5463,5076,20,-1,24,25,2,11
5453,6999,19,-1,1,26,3,11
5920,7383,19,-1,2,26,3,11
6149,7547,18,-1,3,26,3,11
6161,7517,18,-1,4,26,3,11
5835,7134,17,0,5,26,3,11
4713,5962,17,0,6,26,3,11
2689,3946,17,-1,7,26,3,11
1621,2848,16,-1,8,26,3,11
1425,2559,18,0,9,26,3,11
1348,2510,21,-1,10,26,3,11
1347,2497,24,-3,11,26,3,11
1456,2549,26,-3,12,26,3,11
1606,2656,29,-1,13,26,3,11
1660,2645,30,1,14,26,3,11
1789,2679,31,3,15,26,3,11
1641,2476,32,4,16,26,3,11
583,1254,31,5,17,26,3,11
0,0,29,7,18,26,3,11
155,94,28,8,19,26,3,11
604,480,29,9,20,26,3,11
1260,1140,29,10,21,26,3,11
2410,2254,30,10,22,26,3,11
3864,3687,30,12,23,26,3,11
5190,4927,30,14,24,26,3,11
5332,5967,31,14,1,27,4,11
5840,6344,31,14,2,27,4,11
6137,6488,32,14,3,27,4,11
6223,6458,32,12,4,27,4,11
5990,6056,32,13,5,27,4,11
5052,4852,32,14,6,27,4,11
3416,2865,32,14,7,27,4,11
2176,1924,31,17,8,27,4,11
1541,1871,32,19,9,27,4,11
1141,1961,33,19,10,27,4,11
882,2039,34,18,11,27,4,11
794,2177,36,19,12,27,4,11
851,2402,37,20,13,27,4,11
910,2493,38,21,14,27,4,11
1091,2634,38,21,15,27,4,11
1079,2455,38,21,16,27,4,11
386,1226,38,21,17,27,4,11
0,0,37,24,18,27,4,11
342,55,36,27,19,27,4,11
856,419,36,29,20,27,4,11
1506,1036,35,31,21,27,4,11
2419,2153,34,32,22,27,4,11
3666,3613,35,33,23,27,4,11
4885,4882,36,35,24,27,4,11
4382,5226,37,36,1,28,5,11
4860,5595,37,37,2,28,5,11
5093,5749,39,38,3,28,5,11
5108,5706,40,39,4,28,5,11
4900,5269,42,41,5,28,5,11
4325,4051,47,46,6,28,5,11
3424,2005,50,48,7,28,5,11
2494,1111,51,50,8,28,5,11
1359,1155,54,53,9,28,5,11
512,1406,54,53,10,28,5,11
52,1634,55,54,11,28,5,11
0,1856,55,54,12,28,5,11
432,2155,54,53,13,28,5,11
1231,2266,52,51,14,28,5,11
1929,2364,50,48,15,28,5,11
2148,2177,49,47,16,28,5,11
1507,946,48,45,17,28,5,11
1013,0,44,42,18,28,5,11
1045,129,43,40,19,28,5,11
1008,592,41,38,20,28,5,11
1045,1247,40,36,21,28,5,11
1422,2387,38,34,22,28,5,11
2106,3850,38,32,23,28,5,11
